id,baseMean,baseMean1_M0,baseMean2_M2,FC_2over1,log2FC_2over1,pval,padj,X8533M0_S1,X8534M0_S4,X8535M0_S7,X8536M0_S10,X8533M2_S3,X8534M2_S6,X8535M2_S9,X8536M2_S12
Pebp1,1527.501953,1626.917244,1428.086662,0.877786911,-0.188057337,0.04017266,0.174354642,1695.874706,1641.175918,1592.506693,1578.111658,1388.122032,1509.527528,1343.597578,1471.099508
Scarna10,1980.846772,2268.518241,1693.175303,0.746379408,-0.42201891,0.040166515,0.174354642,2717.193905,2169.334258,2638.713527,1548.831275,1776.219818,1897.69175,1650.618745,1448.1709
Igsf8,6225.142818,6593.974255,5856.311382,0.888130762,-0.17115599,0.040222717,0.174504862,7192.448101,6194.047817,6583.055312,6406.345789,6021.279513,5620.166096,6036.056391,5747.743527
Cflar,10805.37443,10078.25601,11532.49286,1.144294494,0.19445839,0.040282284,0.174720591,9618.739943,11157.4762,10844.57292,8692.234972,11627.56337,12438.71221,11552.30467,10511.39119
Wdr41,2035.514424,1907.474254,2163.554594,1.134251007,0.181739941,0.040295378,0.17472881,2023.666523,1821.77877,1927.671597,1856.780127,2348.760117,2168.790571,2101.524418,2035.143272
Ap3m2,631.5886049,678.2909485,584.8862614,0.862294068,-0.213748139,0.040303863,0.17472881,758.8749462,612.1596673,634.3516552,707.7775253,582.1466792,619.2143534,570.4716717,567.7123413
Atp5e,3419.046042,3623.024111,3215.067974,0.887399,-0.172345167,0.040318569,0.174749891,3724.811194,3483.955019,3746.46194,3536.86829,3000.072738,3267.562309,3395.471709,3197.16514
Slc26a2,2005.970392,1880.964998,2130.975785,1.132916236,0.180041197,0.040398278,0.175052632,1973.07486,1806.028521,1917.256868,1827.499744,2414.083506,1991.138692,2056.940486,2061.740458
Rad54b,17.99672002,23.82457778,12.16886226,0.510769272,-0.969256359,0.040433263,0.175161473,23.18784558,38.85061353,16.09548976,17.16436224,13.44893318,14.37645265,7.092898227,13.75716498
Ppm1d,787.7144816,843.5984602,731.830503,0.867510477,-0.205046913,0.040456804,0.175220696,856.8962934,847.3633816,849.2737832,820.8603824,756.0221725,759.8982114,675.8518739,735.549754
Cox7a2,4392.517083,4656.078593,4128.955572,0.886788204,-0.173338516,0.040477565,0.175267858,5061.274294,4530.821551,4595.735723,4436.482805,4084.633135,4521.394358,3764.302416,4145.492379
Cep72,28.08118642,35.45594497,20.70642788,0.5840044,-0.775948855,0.040614391,0.175817429,28.45781048,51.45081251,40.71212116,21.20303571,14.40957127,24.6453474,26.34505056,17.4257423
Cobra1,1853.884283,1971.223579,1736.544988,0.880947756,-0.182871631,0.040676212,0.176042122,2043.69239,2008.681721,1857.608877,1974.911326,1721.463447,1742.631439,1823.888116,1658.196952
Eef1g,2974.65886,2794.878594,3154.439127,1.128649786,0.174597895,0.040761768,0.176369404,2735.111785,2763.643644,2807.242773,2873.516173,3136.483346,3153.577577,3000.29595,3327.399635
Gtf3c4,2862.920548,2690.869319,3034.971777,1.127877804,0.173610772,0.040786259,0.176432373,2573.850859,2704.842715,2656.702604,2828.081096,3221.019497,2991.32904,2745.964885,3181.573687
Abhd4,4163.463672,4420.103824,3906.82352,0.883875962,-0.17808417,0.040799578,0.176446993,4442.580414,4461.520457,4268.145167,4508.169259,4026.99485,3781.007047,3516.050978,4303.241204
Rit1,2962.049006,3145.114929,2778.983083,0.883587133,-0.178555685,0.04088923,0.176791648,3278.972163,2964.196811,3046.781532,3290.509208,2732.054712,2719.20333,2701.380953,2963.293336
Kdm3b,2739.603404,2572.081634,2907.125173,1.130261627,0.176656759,0.040928891,0.176896713,2461.07361,2713.242848,2508.056022,2605.954055,2827.157883,2758.22513,3171.538779,2871.578903
Ost4,854.2782948,931.1040394,777.4525502,0.834979248,-0.260187753,0.040933459,0.176896713,946.4856968,935.5647745,931.644819,910.7208671,617.6902883,767.0864377,752.8604833,972.1729916
Bzrap1,26.34237804,17.06912138,35.61563471,2.086553486,1.061121902,0.040950822,0.176928681,31.61978943,6.300099492,14.20190273,16.15469387,20.17339977,25.67223687,51.67682994,44.94007225
Timm9,410.0570669,374.8907288,445.223405,1.18760847,0.248059288,0.040996631,0.177083501,402.6253187,376.9559529,363.5687099,356.4129336,473.5945756,493.9338374,346.538742,466.8264648
St6galnac2,7.285347932,3.818141407,10.75255446,2.816175021,1.493736998,0.041020305,0.17714266,4.215971923,5.25008291,3.787174061,2.019336734,7.685104676,18.48401055,13.17252528,3.668577327
Mir707,10.79620856,6.90237011,14.69004702,2.128261276,1.089675274,0.041305384,0.17833037,10.53992981,7.350116074,5.680761092,4.038673468,10.56701893,13.34956317,19.25215233,15.59145364
Rap1b,15438.58509,16330.64584,14546.52433,0.890750095,-0.166907363,0.041330426,0.178334004,15962.7237,15344.94233,16189.22232,17825.69502,15162.71153,14088.9236,14138.17271,14796.2895
BC064078,70.36229954,80.7864585,59.93814059,0.741933013,-0.430639158,0.041336362,0.178334004,84.31943847,77.70122706,82.37103583,78.75413263,59.55956124,58.53270007,73.9687958,47.69150525
Dbp,95.63596916,117.0915334,74.18040496,0.633524926,-0.658526712,0.041316413,0.178334004,93.8053753,151.2023878,133.4978857,89.86048467,46.11062805,110.9040633,90.1811346,49.52579391
Uqcrfs1,3941.135876,3709.080454,4173.191298,1.125128276,0.170089493,0.041358432,0.178385871,3993.579404,3582.656578,3655.569762,3604.51607,4158.602268,4289.317337,3873.735703,4371.109885
Me1,234.5147313,263.9799883,205.0494743,0.776761434,-0.364456522,0.041436663,0.178679885,301.4419925,310.8049083,206.4009863,237.2720663,219.0254833,192.0283318,233.0523703,176.0917117
Ddx55,393.4792778,361.4314175,425.527138,1.177338542,0.235529224,0.04146354,0.178708963,347.8176837,384.306069,338.0052849,375.5966326,423.6413953,442.5893637,419.4942666,416.3835266
Hccs,1463.329787,1555.222046,1371.437527,0.881827473,-0.181431671,0.041457435,0.178708963,1480.860138,1438.522717,1628.484846,1673.020484,1379.476289,1448.941049,1347.650663,1309.682106
Cyba,22505.56508,23803.49978,21207.63037,0.890945893,-0.166590275,0.041528783,0.178946721,25257.88779,23816.47611,22915.24345,23224.39178,20137.85616,22436.50814,20791.31125,21464.84594
Dgkz,6285.459884,6646.557846,5924.361922,0.891342866,-0.165947605,0.041574961,0.17910223,6645.425744,6872.358529,6745.903796,6322.543315,5453.542406,6338.988729,6258.97605,5645.940506
Gins3,142.7480113,159.5624733,125.9335493,0.789242901,-0.341458716,0.041598778,0.179161357,194.9887015,155.4024541,165.6888652,122.1698724,144.0957127,118.0922896,119.5659987,121.9801961
Itgad,8.41389079,3.354831703,13.47294988,4.015983831,2.005753461,0.041612773,0.179178162,4.215971923,6.300099492,1.893587031,1.009668367,24.01595211,4.1075579,20.26542351,5.50286599
Abca2,1248.069569,1149.739298,1346.39984,1.171047943,0.227800142,0.041701204,0.179486984,1114.070581,1144.518074,1125.73749,1214.631046,1175.821015,1197.353128,1552.331441,1460.093776
Tgs1,1037.412417,968.6295204,1106.195314,1.142021062,0.191589258,0.041704715,0.179486984,1052.938988,1017.466068,884.3051432,919.8078824,1187.348672,1029.970143,1197.686529,1009.775909
Pop7,593.0796571,637.6258819,548.5334323,0.860274728,-0.217130638,0.041731162,0.179557274,649.2596762,631.0599657,607.8414368,662.3424488,484.1615946,563.7623217,539.0602653,607.1495476
Akr1c21,3.44896724,1.302433674,5.595500806,4.296188681,2.103057355,0.041754845,0.179615645,0,4.200066328,0,1.009668367,4.803190422,8.215115799,2.026542351,7.337154653
Ier3ip1,1791.231884,1904.963289,1677.500478,0.880594649,-0.183450018,0.041768051,0.179623032,1942.509064,1774.528023,1848.140942,2054.675127,1761.810247,1715.932313,1530.039475,1702.21988
Selk,1459.944766,1554.636961,1365.252572,0.878180956,-0.187409847,0.041776798,0.179623032,1495.61604,1445.872833,1525.284353,1751.774617,1318.95609,1416.080586,1230.111207,1495.862405
Cd72,89.59421946,76.51582996,102.672609,1.341847942,0.424221195,0.041818652,0.179759449,81.15745953,76.65121048,93.73255801,54.52209182,100.8669989,99.60827907,127.6721681,82.54298985
Mapre3,85.7807186,73.26987074,98.29156645,1.341500476,0.423847566,0.041925057,0.180129609,50.59166308,77.70122706,88.05179692,76.7347959,78.77232293,112.9578422,112.4731005,88.96300017
Ccnl1,3915.61855,4143.185585,3688.051515,0.890148761,-0.167881636,0.041918951,0.180129609,3584.630128,4361.768881,4382.707182,4243.636147,3335.335429,3912.448899,3870.69589,3633.725842
Smchd1,3874.710734,4108.794501,3640.626968,0.886057204,-0.174528252,0.042036622,0.180565245,4437.310449,3912.361784,3982.213525,4103.292244,4016.427831,3507.854446,3509.971351,3528.254244
Ndufaf3,506.860701,546.7293852,466.9920168,0.854155693,-0.227429031,0.042081175,0.180712893,614.4779078,561.7588713,532.0979556,478.582806,460.1456425,453.8851479,445.8393171,508.0979598
Sipa1,2102.406386,2230.302055,1974.510716,0.885310899,-0.175743913,0.042111904,0.180757407,2228.141162,2317.386596,2207.922478,2167.757984,1937.607016,2007.568923,2184.612654,1768.254271
Paqr8,40.67981009,48.23380246,33.12581772,0.686775996,-0.54208848,0.04211164,0.180757407,34.78176837,52.5008291,66.27554607,39.37706632,34.58297104,36.9680211,33.43794879,27.51432995
Zbtb11,1847.399941,1963.132479,1731.667404,0.882094011,-0.180995672,0.042133689,0.180807197,1811.813934,2010.781754,1956.075403,2073.858826,1866.519798,1706.690307,1666.831083,1686.628426
Mir677,21.55138556,15.34997401,27.7527971,1.808002872,0.854396969,0.042169348,0.180916492,16.86388769,12.60019898,20.82945734,11.10635204,23.05531403,31.83357372,40.53084701,15.59145364
2310079F23Rik,640.1037877,593.3517092,686.8558663,1.157586396,0.211119872,0.042191194,0.180966482,545.9683641,618.4597668,632.4580682,576.5206376,631.1392215,678.7739429,690.0376704,747.4726303
Wwox,209.1930417,230.0028174,188.3832661,0.819047646,-0.287980716,0.042261278,0.1812233,245.5803645,213.1533661,199.7734317,261.5041071,181.560598,205.377895,171.2428286,195.3517426
Mrpl16,676.996164,626.6355014,727.3568265,1.160733512,0.215036788,0.042322757,0.181443107,705.1213042,593.2593688,644.7663839,563.3949488,733.9274965,613.0530165,779.2055338,783.2412593
Fhad1,19.10998379,13.88428286,24.33568472,1.752750572,0.809620705,0.042460087,0.181985213,12.64791577,15.75024873,17.04228327,10.09668367,23.05531403,19.51090002,26.34505056,28.43147428
Baiap2l1,95.35746285,74.40494231,116.3099834,1.563202386,0.644504575,0.04247996,0.181985213,52.69964904,105.0016582,67.22233958,72.69612243,111.4340178,127.3342949,154.0172186,72.4544022
Tmem93,1395.395696,1307.574093,1483.2173,1.134327537,0.181837278,0.042477616,0.181985213,1331.193135,1314.620761,1235.565537,1348.916938,1459.20925,1574.221565,1279.761494,1619.67689
Slc36a1,1810.500807,1667.448695,1953.55292,1.171582026,0.228457965,0.042542966,0.182211165,1499.832012,1887.929814,1739.259688,1542.773265,1893.417665,2153.387229,2076.192638,1691.214148
Rexo2,1998.623518,2123.692558,1873.554478,0.882215493,-0.180796998,0.042553659,0.182213002,2185.981442,2113.683379,2068.743831,2126.361581,1979.875092,1855.589281,1829.967743,1828.785797
Vrk3,943.6876703,879.1926803,1008.18266,1.146714119,0.197505766,0.042587413,0.182313563,948.5936828,882.0139288,851.1673702,834.9957396,1027.88275,1039.212149,1055.828565,909.807177
Vps24,5499.615833,5829.925588,5169.306079,0.886684744,-0.173506841,0.042656159,0.182563836,5994.058082,5712.090206,5605.01761,6008.536452,5334.423283,5086.183569,4719.817135,5536.80033
BC021785,147.1350065,163.8501157,130.4198974,0.795970737,-0.329212702,0.042765315,0.182986896,178.1248138,190.0530013,144.8594078,142.3632398,120.0797606,141.7107475,119.5659987,140.3230827
Fgl2,813.5447195,609.978329,1017.11111,1.667454501,0.737647396,0.042778961,0.18300118,771.522862,506.1079925,636.2452422,526.0372192,1588.895392,830.7535852,915.9971425,732.798321
Ghrl,57.50371085,47.8236135,67.1838082,1.404825008,0.490390432,0.042807611,0.183007434,41.10572625,47.25074619,61.54157849,41.39640305,59.55956124,67.77470534,79.03515168,62.36581455
Zfp407,2847.376379,2675.63352,3019.119238,1.128375473,0.174247212,0.042811349,0.183007434,2534.853119,2875.995418,2660.489778,2631.195765,3209.49184,2860.914077,3109.729237,2896.341799
Cmtm8,11.0318602,14.91747196,7.14624843,0.479052245,-1.061745092,0.04281011,0.183007434,13.70190875,10.50016582,13.25510921,22.21270408,4.803190422,10.26889475,7.092898227,6.420010322
Gm11696,117.0521503,103.0015445,131.102756,1.272823205,0.348032043,0.042859682,0.183169942,107.507284,90.30142605,88.99859043,125.1988775,110.4733797,115.0116212,154.0172186,144.9088044
Islr2,3.385901956,1.266540853,5.505263059,4.346692051,2.119917889,0.042961361,0.183459572,0,2.100033164,0.946793515,2.019336734,2.881914253,2.05377895,6.079627052,11.00573198
Zfp783,13.51618255,9.10944305,17.92292205,1.967510193,0.97637111,0.042984609,0.183459572,7.377950866,7.350116074,7.574348122,14.13535714,7.685104676,19.51090002,24.31850821,20.1771753
C78339,717.5697264,667.4356382,767.7038147,1.150228982,0.201921095,0.042940955,0.183459572,630.2878026,639.4600984,629.6176876,770.3769641,760.8253629,757.8444325,709.2898227,842.8556408
Arl1,2929.018726,3108.502206,2749.535247,0.884520925,-0.177031822,0.042979274,0.183459572,3222.056542,2919.046098,2954.942561,3337.963622,2865.583406,2702.773098,2593.974209,2835.810274
Cnih4,2101.19465,2231.430972,1970.958327,0.883271027,-0.179071905,0.042989457,0.183459572,2287.164768,2156.734059,2221.177587,2260.647474,2193.136747,1940.821108,1862.39242,1887.483035
Atxn10,1588.632229,1691.236954,1486.027505,0.8786631,-0.186617986,0.042955807,0.183459572,1801.274004,1523.57406,1700.441153,1739.658596,1595.619858,1396.569686,1368.929358,1582.991116
Cyp2u1,8.354638496,11.83638525,4.872891741,0.411687491,-1.280378483,0.04302938,0.183585817,17.91788067,13.65021557,5.680761092,10.09668367,9.606380845,3.080668425,4.053084701,2.751432995
Pld2,2506.111695,2655.200415,2357.022975,0.88770059,-0.171854939,0.043047767,0.183620138,2578.066831,2766.793693,2791.147283,2484.793851,2141.26229,2400.867592,2604.106921,2281.855097
Mrpl19,603.7369178,559.616235,647.8576006,1.157681926,0.211238926,0.043086568,0.183741495,619.7478727,506.1079925,593.6395341,518.9695407,608.0839075,599.7034533,682.9447722,700.6982694
Trap1,2723.321557,2558.424363,2888.218751,1.128905272,0.174924432,0.043218711,0.184216511,2709.815954,2589.340891,2504.268848,2430.27176,2958.7653,2923.554335,2956.72529,2713.830077
Ube2b,2094.325506,2223.955131,1964.695881,0.883424244,-0.178821669,0.043214577,0.184216511,2098.500025,2101.08318,2154.902041,2541.33528,2074.017624,1925.417765,1875.564946,1983.783189
Slc8a1,5333.709229,5020.329952,5647.088505,1.124844096,0.169725056,0.043263806,0.18436446,4566.951586,4882.577106,5139.195201,5492.595917,5337.305197,5258.701001,5991.47246,6000.875362
Myo5b,18.54904654,13.44976122,23.64833185,1.758271501,0.814157859,0.043295904,0.184419189,15.80989471,14.70023215,14.20190273,9.087015304,18.25212361,21.56467897,26.34505056,28.43147428
Tmem150b,54.98506888,66.75636435,43.21377341,0.647335634,-0.627414174,0.043297425,0.184419189,82.21145251,45.15071302,55.8608174,83.80247447,59.55956124,31.83357372,46.61047406,34.8514846
Ulk4,56.7528462,47.38879922,66.11689318,1.395200855,0.480472829,0.043335962,0.184539057,29.51180346,64.0510115,44.49929522,51.49308672,73.00849442,63.66714744,70.92898227,56.86294856
Sdhd,5956.975287,6304.321603,5609.628971,0.889806917,-0.168435781,0.043381497,0.184688659,6823.550558,6070.14586,6331.208236,5992.381759,5942.507191,5735.177717,5365.270873,5395.560103
Vps13c,4500.165272,4758.990287,4241.340256,0.89122692,-0.166135284,0.043411194,0.184737116,4501.604021,5267.933192,4961.19802,4305.225917,4223.925657,4554.254821,4300.322868,3886.857678
Rgs10,5606.159554,5938.207113,5274.111995,0.88816572,-0.171099206,0.04341369,0.184737116,5971.92423,5748.840786,5612.591958,6419.471478,4883.884021,5330.583264,5153.497198,5728.483496
Rps11,5243.500796,5548.363963,4938.637629,0.890107005,-0.167949314,0.043458604,0.184883918,5777.989521,5424.385662,5551.997173,5439.083493,4808.954251,5469.213343,4567.826458,4908.556463
Nt5c3,773.5676946,826.3785303,720.7568589,0.8721873,-0.197290112,0.043476349,0.184915098,823.1685181,819.0129339,906.0813941,757.2512753,748.3370678,770.1671062,694.0907551,670.4325065
Zfp296,9.150956854,5.704814764,12.59709894,2.208152143,1.142839578,0.043581258,0.185316904,6.323957885,10.50016582,0.946793515,5.048341835,8.64574276,14.37645265,8.106169403,19.26003097
1110046J04Rik,21.07462661,26.53235353,15.61689969,0.588598357,-0.76464458,0.043662668,0.185618616,26.34982452,19.95031506,26.51021843,33.31905611,15.37020935,14.37645265,16.21233881,16.50859797
Moap1,2.247210192,0.515915337,3.978505047,7.711546376,2.947020189,0.043708206,0.185625545,1.053992981,0,0,1.009668367,1.921276169,7.188226324,4.053084701,2.751432995
Ecsit,424.5253044,391.0322545,458.0183544,1.171305817,0.2281178,0.043712593,0.185625545,433.1911151,409.506467,356.9411552,364.4902805,463.9881948,469.28849,483.3303506,415.4663823
Ppp2r2d,1056.682873,1126.401202,986.9645441,0.876210486,-0.190650615,0.043676474,0.185625545,1072.964855,1106.717477,1145.620153,1180.302321,1034.607217,1043.319706,897.7582613,972.1729916
Bckdha,1247.75313,1350.995548,1144.510712,0.84716098,-0.239291954,0.0436982,0.185625545,1601.015338,1336.671109,1266.809723,1199.48602,1196.955053,1257.939607,1043.669311,1079.478878
Hist1h2bg,707.9180598,778.6799603,637.1561593,0.818251646,-0.289383495,0.043716578,0.185625545,845.3023707,759.1619887,702.5207883,807.7346937,511.0594609,668.5050482,577.5645699,791.4955582
Stmn1,52.74958869,61.51213771,43.98703968,0.715095285,-0.483792603,0.043875434,0.186255518,60.07759991,58.80092859,61.54157849,65.62844386,41.30743763,51.34447374,46.61047406,36.68577327
4930507D05Rik,25.26888531,19.27089088,31.26687973,1.622492697,0.698211985,0.04391569,0.186337294,16.86388769,16.80026531,15.14869624,28.27071428,34.58297104,32.8604632,27.35832173,30.26576295
Rab2a,5723.197413,6057.736867,5388.65796,0.889549691,-0.168852896,0.043905533,0.186337294,6126.861198,5771.941151,5959.118385,6373.026733,5673.528527,5390.142854,5101.820368,5389.140093
1110059G10Rik,614.3413303,660.2497644,568.4328963,0.860936159,-0.216021833,0.044024404,0.186753939,652.4216552,668.8605627,591.745947,727.9708927,662.8402783,545.2783112,501.5692318,564.043764
Tagln,76.92912771,66.15744722,87.7008082,1.325637731,0.406686571,0.044103077,0.186840247,77.99548058,66.15104466,71.00951364,49.47374999,81.65423718,77.01671062,82.0749652,110.0573198
Stxbp5,3515.824462,3722.375157,3309.273768,0.889022097,-0.169708817,0.044105948,0.186840247,3529.822493,3964.862613,3664.090904,3730.724616,3314.201391,3326.095009,3487.679385,3109.119284
